===== Starting battle of <AnybodyThere> vs <BurlyBalder> with memory tape size: 21 =====

[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >35< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >34< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >33< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >32< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >31< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >30< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >29< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >28< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >27< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >26< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >25< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >24< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >23< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >22< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >21< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >20< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >19< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >18< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >17< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >16< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >15< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >14< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >13< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >12< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >11< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >10< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >9< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >8< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >7< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >6< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >5< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >4< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >3< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >2< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >1< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >0< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-1< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-1< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-3< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-4< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-6< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-7< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-9< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-10< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-12< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-13< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-15< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-16< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-18< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-19< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-21< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-22< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-24< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-25< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-27< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-28< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-30< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-31< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-33< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-34< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-36< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-37< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-39< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-40< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-42< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-43< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-45< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-46< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-48< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-49< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-51< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-52< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-54< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-55< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-57< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-58< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-60< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-61< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-63< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-64< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-66< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-67< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-69< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-70< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-72< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-73< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-75< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-76< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-78< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-79< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-81< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-82< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-84< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-85< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-87< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-88< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-90< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-91< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-93< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-94< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-96< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-97< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-99< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-100< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-102< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-103< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-105< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-106< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-108< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-109< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-111< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-112< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-114< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-115< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-117< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-118< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-120< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-121< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-123< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-124< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-126< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >-127< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >127< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >126< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >124< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >123< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >121< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >120< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >118< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >117< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >115< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >114< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >112< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >111< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >109< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >108< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >106< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >105< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >104< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >103< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >102< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >101< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >100< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >99< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >98< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >97< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >96< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >95< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >94< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >93< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >92< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >91< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >90< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >89< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >88< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >87< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
[ 128 | -5 | 5 | 0 | 0 | -5 | 5 | >86< | -1 | -31 | 29 | -1 | -7 | 7 | -7 | 7 | -7 | 7 | -7 | 7 | 128 ]
